Price,Levy,Manufacturer,Model,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Wheel,Color,Airbags,Age
1333,1091,FORD,Fusion,Sedan,Yes,Petrol,2.5,154850,4.0,Automatic,Front,Left wheel,Black,12,9
392,1017,MERCEDES-BENZ,E 300,Sedan,Yes,Petrol,2.0,1600,4.0,Automatic,Rear,Left wheel,Black,12,8
7683,0,NISSAN,Tiida,Sedan,Yes,CNG,1.8,200000,4.0,Variator,Front,Left wheel,Silver,2,19
22266,0,FORD,Fusion,Sedan,Yes,Petrol,1.6,85500,4.0,Automatic,Front,Left wheel,Black,8,12
2430,1598,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.0,175614,6.0,Automatic,Rear,Left wheel,Black,12,17
282,333,FORD,Fusion,Sedan,Yes,Hybrid,2.0,0,4.0,Automatic,Front,Left wheel,Silver,0,11
392,629,NISSAN,Juke,Jeep,Yes,Petrol,1.6,85944,4.0,Automatic,4x4,Left wheel,Black,0,10
33556,765,MERCEDES-BENZ,C 300,Sedan,Yes,Petrol,2.0,0,4.0,Automatic,Rear,Left wheel,Black,12,10
39161,831,SSANGYONG,Actyon,Jeep,Yes,Diesel,1.6,73000,4.0,Automatic,Front,Left wheel,White,4,8
16308,0,FORD,Transit,Microbus,No,Diesel,2.2,180000,4.0,Manual,Front,Left wheel,White,2,17
17719,0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.4,92000,4.0,Tiptronic,Front,Left wheel,Sky blue,8,16
470,1058,HYUNDAI,Santa FE,Jeep,Yes,Petrol,3.5,197923,6.0,Automatic,4x4,Left wheel,Red,12,13
20385,738,CHEVROLET,Cruze,Sedan,No,Petrol,1.4,42000,4.0,Tiptronic,Front,Left wheel,Black,12,8
8781,0,NISSAN,Elgrand,Minivan,Yes,Diesel,3.2,230000,4.0,Automatic,4x4,Right-hand drive,White,4,27
220,1055,MERCEDES-BENZ,C 350,Sedan,Yes,Petrol,3.5,159250,6.0,Automatic,Rear,Left wheel,Black,12,12
15241,707,HYUNDAI,Genesis,Coupe,Yes,Petrol,2.0,117492,4.0,Automatic,Front,Left wheel,Grey,4,14
2587,382,FORD,Fusion,Sedan,Yes,Hybrid,2.0,88795,4.0,Automatic,Front,Left wheel,Black,0,10
15524,1347,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,56769,4.0,Automatic,Front,Left wheel,Silver,4,17
27911,0,MERCEDES-BENZ,C 250,Sedan,Yes,Petrol,1.8,70000,4.0,Tiptronic,Rear,Left wheel,Beige,8,11
4861,779,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,136861,4.0,Automatic,Front,Left wheel,Blue,12,12
29793,0,MERCEDES-BENZ,S 350,Sedan,Yes,Petrol,3.5,263000,4.0,Automatic,Rear,Left wheel,Black,0,20
18208,531,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,95665,4.0,Automatic,Front,Left wheel,Grey,4,13
549,481,HYUNDAI,Sonata,Sedan,Yes,Hybrid,2.0,107387,4.0,Automatic,Front,Left wheel,Silver,12,8
30,0,NISSAN,Tiida,Hatchback,No,Petrol,1.5,0,4.0,Automatic,Front,Right-hand drive,Red,4,19
34497,779,TOYOTA,RAV 4 Le,Jeep,No,Petrol,2.5,65350,4.0,Tiptronic,Front,Left wheel,White,12,12
6272,1522,OPEL,Zafira,Goods wagon,No,Petrol,1.8,130000,4.0,Manual,Front,Left wheel,Silver,0,25
4924,1282,CHEVROLET,Captiva,Jeep,Yes,Diesel,2.0,183923,4.0,Automatic,Front,Left wheel,Silver,4,18
4704,0,OPEL,Vectra b,Hatchback,No,Diesel,2.0,11111,4.0,Manual,Front,Left wheel,Red,2,25
43576,1091,HYUNDAI,H1,Universal,Yes,Diesel,2.5,97129,4.0,Automatic,Front,Left wheel,Silver,4,9
7840,0,MERCEDES-BENZ,C 200,Sedan,Yes,CNG,2.0,140000,4.0,Manual,Rear,Left wheel,Black,4,24
28225,1079,TOYOTA,CHR,Jeep,No,Petrol,2.0,24000,4.0,Automatic,Front,Left wheel,Grey,8,7
700,0,OPEL,Astra,Sedan,No,Petrol,1.1,0,4.0,Manual,Front,Left wheel,White,2,33
2352,0,MAZDA,323,Hatchback,No,Petrol,1.5,300000,4.0,Manual,Front,Left wheel,Silver,2,27
18817,738,CHEVROLET,Cruze,Hatchback,Yes,Petrol,1.4,29094,4.0,Automatic,Front,Left wheel,Grey,0,8
4861,382,FORD,Fusion,Sedan,Yes,Hybrid,2.0,148709,4.0,Automatic,Front,Left wheel,Red,12,10
13172,1399,LEXUS,RX 450,Jeep,Yes,Hybrid,3.5,186005,6.0,Automatic,4x4,Left wheel,Silver,12,15
37320,1055,MERCEDES-BENZ,E 350 ამგ,Sedan,Yes,Petrol,3.5,156800,4.0,Tiptronic,4x4,Left wheel,Black,12,12
706,1017,FORD,Escape,Jeep,Yes,Petrol,2.0,251430,4.0,Automatic,Front,Left wheel,Blue,12,8
39201,456,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,35000,4.0,Automatic,Front,Left wheel,Grey,10,10
36426,880,HYUNDAI,Elantra,Sedan,Yes,LPG,1.6,35643,4.0,Automatic,Front,Left wheel,White,4,7
8467,0,HONDA,Civic,Hatchback,No,Petrol,1.8,250000,4.0,Manual,Front,Right-hand drive,Grey,4,19
7840,0,MERCEDES-BENZ,CLK 320,Coupe,Yes,Petrol,3.2,255000,6.0,Tiptronic,Rear,Left wheel,Silver,4,25
12701,900,HONDA,Cr-v,Jeep,Yes,Petrol,2.4,117158,4.0,Automatic,Front,Left wheel,White,12,10
8154,781,SUBARU,Forester,Jeep,Yes,Petrol,2.5,281659,4.0,Automatic,4x4,Left wheel,Blue,0,13
46414,456,TOYOTA,Avalon,Sedan,Yes,Hybrid,2.5,63645,4.0,Tiptronic,Front,Left wheel,White,12,10
45160,798,MERCEDES-BENZ,ML 250,Jeep,Yes,Diesel,2.1,197338,4.0,Automatic,4x4,Left wheel,White,12,10
100,0,BMW,330,Cabriolet,Yes,Petrol,3.0,1123,6.0,Tiptronic,4x4,Left wheel,Black,12,18
1176,639,MITSUBISHI,Colt Lancer,Hatchback,Yes,Petrol,2.0,136634,4.0,Automatic,Front,Left wheel,Silver,12,11
12231,0,HYUNDAI,Elantra,Coupe,No,Petrol,1.8,77000,6.0,Manual,Front,Left wheel,Beige,0,12
5802,988,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.5,140000,4.0,Variator,Front,Left wheel,Green,12,18
2901,1277,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.4,45494,4.0,Automatic,Front,Left wheel,White,12,7
1882,442,TOYOTA,Prius,Sedan,Yes,Hybrid,1.8,47672,4.0,Automatic,Front,Left wheel,White,12,8
11290,0,HONDA,FIT,Sedan,No,Hybrid,1.3,145000,4.0,Automatic,Front,Right-hand drive,Silver,8,12
6586,0,BMW,318,Sedan,No,LPG,1.8,270000,4.0,Manual,Rear,Left wheel,Green,2,28
14426,0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.4,188800,4.0,Variator,Front,Left wheel,Grey,8,19
36065,1051,MITSUBISHI,Outlander,Jeep,Yes,Petrol,2.4,39000,4.0,Variator,Front,Left wheel,Silver,12,9
27284,0,TOYOTA,Camry SE,Sedan,Yes,Petrol,2.5,52000,4.0,Tiptronic,Front,Left wheel,Black,12,11
21639,1091,SUBARU,Forester,Jeep,No,Petrol,2.5,34000,4.0,Variator,4x4,Left wheel,White,7,9
7840,790,HYUNDAI,I30,Hatchback,Yes,Petrol,1.6,140000,4.0,Automatic,Front,Left wheel,Silver,4,16
7840,0,MERCEDES-BENZ,E 200,Sedan,No,CNG,2.0,180003,4.0,Manual,Rear,Left wheel,Black,4,27
1646,1292,MERCEDES-BENZ,GLE 350,Jeep,Yes,Petrol,3.0,59099,6.0,Automatic,4x4,Left wheel,White,0,9
24198,640,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,124000,4.0,Automatic,Front,Left wheel,Silver,4,12
25365,502,HONDA,FIT,Hatchback,Yes,Petrol,1.5,34682,4.0,Automatic,Front,Left wheel,Grey,4,12
1725,777,CHEVROLET,Malibu,Sedan,Yes,Petrol,2.5,310061,4.0,Automatic,Front,Left wheel,Blue,12,11
314,1399,ACURA,TL,Sedan,Yes,Petrol,3.5,162453,6.0,Automatic,Front,Left wheel,Silver,12,15
17249,586,TOYOTA,Prius,Sedan,No,Hybrid,1.8,22400,4.0,Automatic,Front,Left wheel,White,8,13
470,1399,MERCEDES-BENZ,E 350,Sedan,Yes,Petrol,3.5,229904,6.0,Automatic,4x4,Left wheel,Black,12,15
31361,639,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,62000,4.0,Tiptronic,Front,Left wheel,White,12,11
4704,1047,HYUNDAI,Elantra,Sedan,Yes,Diesel,1.6,54279,4.0,Automatic,Front,Left wheel,Silver,4,18
12720,645,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.8,135759,4.0,Automatic,Front,Left wheel,Grey,4,14
26372,640,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,120534,4.0,Automatic,Front,Left wheel,Silver,4,12
13485,0,BMW,X5,Jeep,Yes,LPG,3.0,189000,6.0,Tiptronic,4x4,Right-hand drive,Black,10,22
25591,528,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,140000,4.0,Automatic,Front,Left wheel,White,4,11
6429,1211,MERCEDES-BENZ,C 300,Sedan,Yes,Petrol,3.0,108517,6.0,Automatic,4x4,Left wheel,White,12,15
251,1493,LEXUS,RX 350,Jeep,Yes,Petrol,3.5,107030,6.0,Automatic,4x4,Left wheel,Grey,12,9
627,1077,TOYOTA,CHR,Jeep,Yes,Petrol,2.0,24339,4.0,Automatic,Front,Left wheel,Blue,12,6
8097,790,DAEWOO,Lacetti,Sedan,Yes,Petrol,1.6,130000,4.0,Automatic,Front,Left wheel,Black,4,16
18503,0,HYUNDAI,Sonata,Sedan,No,Hybrid,2.0,280480,4.0,Automatic,Front,Left wheel,Silver,9,13
12231,574,HONDA,Insight,Sedan,No,Hybrid,1.3,150000,4.0,Variator,Front,Left wheel,Black,12,15
40,0,HONDA,FIT,Hatchback,No,Petrol,1.3,135000,4.0,Variator,Front,Right-hand drive,Black,4,23
17054,862,HYUNDAI,H1,Universal,Yes,Diesel,2.5,237853,4.0,Automatic,Front,Left wheel,Silver,4,14
5300,0,HONDA,Stream,Universal,No,Petrol,2.0,111000,4.0,Automatic,Front,Right-hand drive,Black,6,24
9565,765,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,42000,4.0,Automatic,Front,Left wheel,Orange,4,10
24302,765,CHEVROLET,Malibu,Sedan,Yes,Diesel,2.0,60618,4.0,Automatic,Front,Left wheel,Black,4,10
18817,0,TOYOTA,Camry,Sedan,Yes,Petrol,2.4,230400,4.0,Automatic,Front,Left wheel,Silver,12,16
1960,777,NISSAN,Altima,Sedan,Yes,Petrol,2.5,127918,4.0,Automatic,Front,Left wheel,Red,12,11
17249,1051,HYUNDAI,Sonata,Sedan,No,Petrol,2.4,77000,4.0,Tiptronic,Front,Left wheel,Silver,10,9
15530,891,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,280016,4.0,Automatic,Front,Left wheel,Silver,4,9
11290,891,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,270874,4.0,Automatic,Front,Left wheel,Silver,4,9
24148,0,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,118000,4.0,Automatic,Front,Left wheel,Sky blue,12,12
10036,639,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,362868,4.0,Automatic,Front,Left wheel,Silver,4,11
18817,697,HYUNDAI,Elantra,Sedan,No,Petrol,1.8,85000,4.0,Tiptronic,Front,Left wheel,Black,12,10
10349,308,LEXUS,CT 200h,Hatchback,Yes,Hybrid,1.8,132563,4.0,Automatic,Front,Left wheel,Red,0,11
549,1399,LEXUS,RX 350,Jeep,Yes,Petrol,3.5,138211,6.0,Automatic,4x4,Left wheel,Black,12,15
25089,0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,132800,6.0,Tiptronic,Rear,Left wheel,Blue,12,12
18669,862,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,52686,4.0,Automatic,Front,Left wheel,Silver,4,14
941,1058,LEXUS,RX 450,Jeep,Yes,Hybrid,3.5,232357,6.0,Automatic,4x4,Left wheel,Black,12,13
15053,1998,FORD,Transit,Microbus,No,Diesel,2.4,253206,4.0,Manual,Rear,Left wheel,White,2,24
10660,271,HONDA,FIT,Hatchback,Yes,Hybrid,1.5,76525,4.0,Automatic,Front,Left wheel,Blue,4,11
37000,891,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,80000,4.0,Automatic,Front,Left wheel,Silver,4,9
18826,707,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.0,186412,4.0,Automatic,Front,Left wheel,Silver,4,14
14583,1172,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,230696,6.0,Automatic,4x4,Left wheel,Black,12,14
21012,0,MERCEDES-BENZ,Vito,Minivan,No,Diesel,2.2,285000,4.0,Manual,Rear,Left wheel,Red,4,18
18826,836,SSANGYONG,Actyon,Jeep,Yes,Diesel,2.0,120000,4.0,Automatic,Front,Left wheel,Silver,4,15
22649,707,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,142000,4.0,Automatic,Front,Left wheel,White,4,14
16590,862,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,42415,4.0,Automatic,Front,Left wheel,White,4,14
31988,394,TOYOTA,Camry,Sedan,No,Hybrid,2.5,51000,4.0,Automatic,Front,Left wheel,Grey,12,11
8624,966,DAEWOO,Lacetti,Sedan,Yes,Petrol,2.0,19999,4.0,Automatic,Front,Left wheel,Grey,4,16
21012,456,TOYOTA,Camry,Sedan,No,Hybrid,2.5,89000,4.0,Variator,Front,Left wheel,Silver,0,10
10663,1266,HONDA,FIT,Hatchback,No,Hybrid,1.5,114000,4.0,Automatic,Front,Right-hand drive,White,8,11
220,1053,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,95987,6.0,Automatic,4x4,Left wheel,Black,12,11
13485,1481,VOLKSWAGEN,GTI,Hatchback,No,Petrol,2.0,161000,4.0,Manual,Front,Left wheel,Black,8,19
5331,0,MITSUBISHI,Colt,Hatchback,No,Petrol,1.3,241589,4.0,Variator,Front,Right-hand drive,Sky blue,5,22
7370,0,OPEL,Zafira,Minivan,No,Petrol,1.8,260000,4.0,Manual,Front,Left wheel,Silver,6,25
11900,1677,FORD,Transit,Microbus,Yes,Diesel,2.0,195000,6.0,Manual,Front,Left wheel,Yellow,4,22
17249,697,VOLKSWAGEN,Jetta,Sedan,Yes,Petrol,1.8,55000,4.0,Tiptronic,Front,Left wheel,Black,10,10
17876,1661,FORD,C-MAX,Hatchback,Yes,Hybrid,2.0,120000,4.0,Tiptronic,Front,Right-hand drive,Silver,10,12
11604,0,HONDA,FIT,Hatchback,No,Hybrid,1.3,157000,4.0,Tiptronic,Front,Right-hand drive,White,2,15
40769,1249,TOYOTA,RAV 4 s p o r t,Jeep,No,Petrol,2.5,76000,4.0,Tiptronic,4x4,Left wheel,Black,12,8
7997,1850,LEXUS,RX 400,Jeep,Yes,Hybrid,3.5,244731,6.0,Automatic,Front,Left wheel,Black,12,17
14113,862,VOLKSWAGEN,Jetta,Sedan,Yes,Petrol,2.5,156800,4.0,Automatic,Front,Left wheel,Blue,12,14
11917,0,HONDA,FIT,Hatchback,No,Hybrid,1.3,188000,4.0,Automatic,Front,Right-hand drive,Blue,8,14
12777,640,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,162558,4.0,Automatic,Front,Left wheel,Black,4,12
18817,0,TOYOTA,Prius C,Hatchback,No,Hybrid,1.5,130000,4.0,Automatic,Front,Left wheel,Red,12,12
23521,781,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,83000,4.0,Variator,Front,Left wheel,Silver,10,13
22580,1286,AUDI,Q5,Jeep,Yes,Petrol,3.2,150400,6.0,Tiptronic,4x4,Left wheel,Grey,7,15
392,690,LEXUS,RX 450,Jeep,Yes,Hybrid,3.5,27038,6.0,Automatic,4x4,Left wheel,White,12,9
12544,645,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,284678,4.0,Automatic,Front,Left wheel,Silver,12,14
9722,473,CHEVROLET,Cruze,Sedan,No,Petrol,1.4,121000,4.0,Tiptronic,Front,Left wheel,Green,10,11
3450,831,HYUNDAI,Sonata,Sedan,Yes,Hybrid,2.4,224349,4.0,Automatic,Front,Left wheel,Grey,0,14
1882,308,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,263392,4.0,Automatic,Front,Left wheel,Red,12,11
15991,1408,FORD,Transit,Microbus,No,Diesel,2.2,280000,4.0,Manual,Front,Left wheel,White,2,18
11133,394,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,179381,4.0,Automatic,Front,Left wheel,Black,12,11
94,1017,HYUNDAI,Elantra,Jeep,Yes,Petrol,2.0,284251,4.0,Automatic,Front,Left wheel,Grey,12,8
34184,1058,MERCEDES-BENZ,E 350,Sedan,Yes,Petrol,3.5,133000,6.0,Automatic,Rear,Left wheel,Black,12,13
21169,781,CHEVROLET,Cruze,Sedan,No,Petrol,1.4,25304,4.0,Automatic,Front,Left wheel,Brown,8,7
7495,1090,CHEVROLET,Captiva,Jeep,Yes,Diesel,2.0,71486,4.0,Automatic,Front,Left wheel,Black,4,17
4861,645,LEXUS,CT 200h,Hatchback,Yes,Hybrid,1.8,95590,4.0,Automatic,Front,Left wheel,White,12,14
13485,765,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,72369,4.0,Automatic,Front,Left wheel,Silver,4,10
20005,531,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,147718,4.0,Automatic,Front,Left wheel,Silver,4,13
3000,0,SUBARU,Outback,Goods wagon,No,Petrol,2.5,1000,6.0,Tiptronic,4x4,Right-hand drive,Blue,6,22
11917,0,TOYOTA,Camry,Sedan,No,Hybrid,2.4,200000,4.0,Variator,Front,Left wheel,Grey,12,18
627,586,LEXUS,CT 200h,Hatchback,Yes,Hybrid,1.8,192683,4.0,Automatic,Front,Left wheel,White,0,13
12570,761,CHEVROLET,Lacetti,Sedan,Yes,Petrol,1.8,152293,4.0,Automatic,Front,Left wheel,Grey,4,15
6899,0,MERCEDES-BENZ,C 180,Sedan,No,CNG,1.8,0,4.0,Manual,Front,Left wheel,Black,4,28
14009,595,TOYOTA,Aqua,Hatchback,Yes,Petrol,1.5,137350,4.0,Automatic,Front,Left wheel,Silver,4,10
8311,891,MERCEDES-BENZ,GLA 250,Jeep,Yes,Petrol,2.0,109555,4.0,Automatic,Front,Left wheel,White,0,9
23521,0,TOYOTA,Corolla,Sedan,No,Petrol,1.8,40000,4.0,Automatic,Front,Left wheel,Green,16,11
25716,891,FORD,Fusion Titanium,Sedan,Yes,Petrol,2.0,65000,4.0,Tiptronic,Front,Left wheel,Silver,12,9
21730,831,HYUNDAI,Elantra,Sedan,Yes,LPG,1.6,32510,4.0,Automatic,Front,Left wheel,Blue,4,8
19369,707,HYUNDAI,Genesis,Coupe,Yes,Petrol,2.0,153651,4.0,Automatic,Front,Left wheel,Red,4,14
12544,0,SUZUKI,Jimny,Jeep,No,Petrol,1.3,125000,4.0,Manual,4x4,Left wheel,Green,4,25
25299,642,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,160000,4.0,Automatic,Front,Left wheel,Grey,4,13
7213,880,CHEVROLET,Cruze,Sedan,Yes,Diesel,1.6,28515,4.0,Automatic,Front,Left wheel,Grey,12,7
6899,531,CHEVROLET,Aveo,Hatchback,Yes,Petrol,1.6,94923,4.0,Automatic,Front,Left wheel,Black,4,13
18817,0,TOYOTA,Prius,Sedan,Yes,Hybrid,1.8,160000,4.0,Tiptronic,Front,Left wheel,Silver,12,14
17249,0,TOYOTA,Prius,Sedan,No,Hybrid,1.8,256000,6.0,Automatic,Front,Left wheel,White,1,15
9879,1267,TOYOTA,Aqua S,Hatchback,No,Hybrid,1.5,137000,4.0,Automatic,Front,Right-hand drive,Silver,6,12
4000,0,VAZ,1111,Sedan,Yes,Petrol,1.3,1000,4.0,Manual,Rear,Left wheel,Green,6,37
17249,0,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,141000,4.0,Automatic,Front,Left wheel,Grey,6,14
17249,585,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.8,64800,4.0,Tiptronic,Front,Left wheel,Black,12,12
29166,0,FORD,Escape,Jeep,Yes,Petrol,2.0,127000,4.0,Tiptronic,4x4,Left wheel,Silver,8,11
188,765,MERCEDES-BENZ,GLA 250,Jeep,Yes,Petrol,2.0,69555,4.0,Automatic,Front,Left wheel,Red,12,10
11604,993,OPEL,Astra,Goods wagon,No,Diesel,1.3,27000,16.0,Manual,Front,Left wheel,Black,8,19
15681,0,GAZ,32214,Limousine,No,Petrol,2.4,11111,6.0,Manual,Rear,Left wheel,Black,0,48
2500,0,RENAULT,Laguna,Sedan,No,Petrol,2.0,32000,4.0,Manual,Front,Left wheel,Blue,0,30
392,751,KIA,Optima,Sedan,Yes,Hybrid,2.4,0,4.0,Automatic,Front,Left wheel,Black,12,12
627,1079,HYUNDAI,Elantra,Sedan,Yes,Petrol,2.0,47294,4.0,Automatic,Front,Left wheel,Black,12,7
2274,247,HONDA,Insight,Hatchback,Yes,Hybrid,1.3,149970,4.0,Automatic,Front,Left wheel,Grey,0,11
19444,0,VOLKSWAGEN,Jetta,Sedan,Yes,Petrol,1.8,102400,4.0,Automatic,Front,Left wheel,Silver,8,10
43592,1714,MERCEDES-BENZ,GLE 350,Jeep,Yes,Petrol,3.5,39814,6.0,Automatic,Rear,Left wheel,Black,0,8
15367,878,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,174000,4.0,Variator,Front,Left wheel,Blue,8,16
4861,1055,TOYOTA,Highlander,Jeep,Yes,Petrol,3.5,125605,6.0,Automatic,4x4,Left wheel,Black,12,12
14113,0,HONDA,Shuttle,Universal,No,Hybrid,1.3,150000,4.0,Automatic,Front,Right-hand drive,White,4,12
13564,642,CHEVROLET,Orlando,Jeep,Yes,Diesel,2.0,228570,4.0,Automatic,Front,Left wheel,Grey,4,13
17876,642,FORD,C-MAX,Hatchback,No,Hybrid,2.0,128205,4.0,Automatic,Front,Left wheel,Silver,10,13
10349,0,MERCEDES-BENZ,C 240,Sedan,Yes,Petrol,2.4,2000,6.0,Tiptronic,Rear,Left wheel,Black,12,23
15000,0,SUBARU,Legacy,Sedan,No,Petrol,3.0,138000,6.0,Tiptronic,4x4,Left wheel,Black,8,17
12544,0,MERCEDES-BENZ,E 320,Sedan,Yes,Petrol,3.2,205500,6.0,Tiptronic,Rear,Right-hand drive,Silver,8,21
5600,0,BMW,318,Sedan,No,Petrol,1.8,1000,4.0,Manual,Rear,Left wheel,Grey,2,29
14583,919,BMW,X5,Jeep,Yes,Diesel,3.0,229966,6.0,Automatic,4x4,Left wheel,Black,0,13
36827,1249,HYUNDAI,H1,Universal,Yes,Diesel,2.5,137000,4.0,Automatic,Front,Left wheel,White,4,8
9,0,TOYOTA,Prius,Sedan,No,Hybrid,1.6,18000,1.0,Automatic,4x4,Left wheel,White,5,20
14113,0,NISSAN,Elgrand,Minivan,No,LPG,3.5,155000,6.0,Tiptronic,4x4,Right-hand drive,Golden,4,22
40340,730,SSANGYONG,Actyon,Jeep,Yes,Diesel,1.6,59272,4.0,Automatic,Front,Left wheel,White,4,9
10976,503,HONDA,FIT,Hatchback,No,Petrol,1.5,216000,4.0,Tiptronic,Front,Left wheel,Grey,12,13
25089,919,MERCEDES-BENZ,C 300,Sedan,Yes,Petrol,3.0,86000,6.0,Tiptronic,4x4,Left wheel,White,12,13
300,0,TOYOTA,Land Cruiser Prado,Jeep,Yes,Petrol,2.7,120,4.0,Automatic,4x4,Left wheel,White,10,6
18688,707,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,143166,4.0,Automatic,Front,Left wheel,Grey,4,14
28830,629,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,68243,4.0,Automatic,Front,Left wheel,Silver,4,10
23834,697,FORD,Transit,Microbus,No,Diesel,2.2,141000,4.0,Manual,Front,Left wheel,White,2,13
16621,1172,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,119379,6.0,Automatic,4x4,Left wheel,Silver,12,14
314,1017,MERCEDES-BENZ,E 300,Sedan,Yes,Petrol,2.0,26802,4.0,Automatic,Rear,Left wheel,Black,12,8
16000,0,FORD,C-MAX,Hatchback,No,Hybrid,2.0,272000,4.0,Automatic,Front,Left wheel,Grey,4,11
11917,530,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,31691,4.0,Automatic,Front,Left wheel,White,4,12
13485,1018,BMW,328 Xdrive,Sedan,Yes,Petrol,3.0,120000,6.0,Tiptronic,4x4,Left wheel,Black,12,14
5175,0,MERCEDES-BENZ,E 240,Sedan,Yes,CNG,2.4,0,4.0,Automatic,Rear,Right-hand drive,Black,2,27
15994,0,HYUNDAI,Veloster,Hatchback,No,Petrol,1.6,73600,4.0,Manual,Front,Left wheel,Carnelian red,6,14
11917,641,CHEVROLET,Orlando,Jeep,Yes,Diesel,2.0,79749,4.0,Automatic,Front,Left wheel,Silver,4,13
18817,609,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,35058,4.0,Automatic,Front,Left wheel,White,12,7
1568,749,CHEVROLET,Equinox,Jeep,Yes,Petrol,2.4,251514,4.0,Automatic,Front,Left wheel,Black,12,11
21953,0,HYUNDAI,Sonata,Sedan,No,Hybrid,2.4,20000,2.0,Tiptronic,Front,Right-hand drive,Black,4,12
13808,891,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,38206,4.0,Automatic,Front,Left wheel,White,4,9
392,862,MAZDA,CX-7,Jeep,Yes,Petrol,2.5,183728,4.0,Automatic,Front,Left wheel,Blue,12,14
16151,586,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,110990,4.0,Automatic,Front,Left wheel,Silver,8,13
3300,0,RENAULT,Twingo,Hatchback,No,Petrol,1.2,777,4.0,Manual,Front,Left wheel,Purple,4,24
22947,836,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,171344,4.0,Automatic,Front,Left wheel,Grey,4,15
40769,919,BMW,535 M PAKET,Sedan,Yes,Petrol,3.0,58450,6.0,Tiptronic,Rear,Left wheel,Grey,12,13
7840,585,LEXUS,CT 200h,Hatchback,Yes,Hybrid,1.8,65989,4.0,Automatic,Front,Left wheel,Silver,0,12
25089,777,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,125000,4.0,Tiptronic,Front,Left wheel,Grey,12,11
5488,394,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,109798,4.0,Automatic,Front,Left wheel,White,12,11
9722,1111,TOYOTA,Vitz,Hatchback,No,Petrol,1.3,130000,4.0,Automatic,4x4,Right-hand drive,White,4,13
13956,603,LEXUS,RX 450,Jeep,Yes,Hybrid,3.5,143619,6.0,Automatic,4x4,Left wheel,Black,12,10
24415,642,SSANGYONG,Korando,Jeep,Yes,Diesel,2.0,135490,4.0,Automatic,Front,Left wheel,Black,4,13
3763,0,BMW,520,Sedan,No,Petrol,2.0,199000,6.0,Manual,Rear,Left wheel,White,0,36
470,353,LEXUS,CT 200h,Hatchback,Yes,Hybrid,1.8,115347,4.0,Automatic,Front,Left wheel,Grey,0,10
10036,0,BMW,525,Sedan,Yes,Petrol,2.5,320000,6.0,Tiptronic,Rear,Left wheel,Black,4,25
1725,584,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.8,107155,4.0,Automatic,Front,Left wheel,Black,12,11
